0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.6768444489713765,0.6607021651847917,0.634312082117864,0.5422408002587833,0.44838482805228974,0.43650937693803016,0.47878338156310196,0.5371033831710443,0.6236056524965132,0.6293197224402629,0.6038580606089754,0.628853144794121,0.6532560439726822,0.702505048317235,0.7745233910680813,0.8755327515674978,0.9598919582672556,1.0,0.9840055517655966,0.9624713580017987,0.9668365478938137,0.9548310432998566,0.9946195142580638,0.9126394236236584,0.7531808134879503,0.6253327355699918,0.5153232130174024,0.5098127933168355,0.6547560900362681,0.8037152127917313,0.8387473302681236,0.7913202273282254,0.7865449511066327,0.7060250811931192,0.6276242578718136,0.5360939034638292,0.4975138288163006,0.5679114705797055,0.6471365259774053,0.6605339545894715,0.6627883159260319,0.6055402342825014,0.5683165142308226,0.548839424109465,0.5583301573147459,0.6112398008051505,0.6846092588182406,0.7549812286622171,0.7872126654892941,0.7393263518794724,0.768911469539467,0.7966107281291004,0.7702960866334818,0.6584217543573239,0.5338850881433101,0.4888203659907777,0.4863557496292339,0.590111870431766,0.6101341532890974,0.5881443636642079,0.5533803085094497,0.47930929617483287,0.41831591022718584,0.44592435861707447,0.5250067135705505,0.5728369511581208,0.557467156686128,0.5369705359613794,0.5523544896041095,0.5930172103026079,0.6516293203036883,0.7290534074009809,0.7950828350239227,0.8304908702841631,0.8162220241893907,0.8336557992868485,0.820940893670639,0.7254083465603838,0.5924434641217067,0.5298239574803292,0.5978740421133404,0.6856687986093295,0.6655365526832,0.6854844582829331,0.6481151918431323,0.5831757320929789,0.5158693651527493,0.4643092268946676,0.5457779147691912,0.6324497262904849,0.6451638370858186,0.6087863252230727,0.6322426307589222,0.6005416330342079,0.642301625769357,0.6401227859215508,0.6870602749570294,0.7673443665581674,0.8541708181867973,0.88612071693567,0.9092941621392834,0.9333805430702586,0.9379139553650324,0.9375264140482544,0.8762302529638211,0.7400950411416698,0.6087212449552553,0.484654701725586,0.5426830192265886,0.7005027245000433,0.7970051772125242,0.7782257540822428,0.7523815779122289,0.7023612406142314,0.6083872261967906,0.5243506154936988,0.5131386972604757,0.5494824409584762,0.5856943506705301,0.6149164131080447,0.6484095594854242,0.6825285328350805,0.6077960393635893,0.5199831729555191,0.4081212814613382,0.4105144582552409,0.44506374291240736,0.41526383925584653,0.42040069662450996,0.36195798095668597,0.3928537804701637,0.48577487057686497,0.5661901913516312,0.6543905067610121,0.6454781686249991,0.6294571415199206,0.5046223135280918,0.3485915540844067,0.25345313566980376,0.3065386365974021,0.41126031601397894,0.5648941739159641,0.6857993284051727,0.8059134999161985,0.7980790803102717,0.7625751549094648,0.7760242339109107,0.7833884062480694,0.7531581865118815,0.663384689763709,0.5809255356934937,0.4855471178224118,0.5013792375960762,0.4806789003528307,0.4533309411423625,0.515568123243983,0.49363654526401124,0.4483383566709156,0.5180531067556213,0.46247975557150856,0.36074238855754714,0.30726199865860426,0.36393228979797243,0.4508705559909769,0.5168173548705006,0.57587578756329,0.5581676081168112,0.4939710110769422,0.3370338916331397,0.19990442338670622,0.20567212308700533,0.33716414867646893,0.42479746324991474,0.5192625124670753,0.668166543653328,0.7490028806167368,0.7236540590809151,0.7231925487904132,0.7259790013511811,0.6671028358781914,0.5865768799926938,0.5134533024391033,0.4717640217557264,0.4265350892233073,0.39102181937796754,0.44365580361523804,0.4570863585474694,0.4089986142145685,0.33054751356212453,0.27543044763578717,0.3357153756056874,0.4143270525221956,0.47613998053618634,0.4944627490048932,0.4574592551197041,0.34734231936993076,0.22921274273314118,0.07414821789102977,0.0,0.10239417746667101,0.26095703001975323,0.3808294467631681,0.4762140608291938,0.6049571570087817,0.6445997038343636,0.6579448086390327,0.623612857567351,0.6112489133487466,0.5432509760579558,0.525127604064588,0.4550349265770848,0.4010426786910424,0.40598109716181874,0.4690917571150841,0.48876439673098915,0.49892220341695204,0.4966122383637952,0.43741934447536046,0.38041108524239853,0.36724694191695484,0.36702613703617715,0.4487443693733546,0.5781789497088097,0.653972491107262,0.6452940504561537,0.6698058099588904,0.5679589389878759,0.3925724130072741,0.2622759163163595,0.2895447809948406,0.39480837531172064,0.5117948141031281,0.6406112360795255,0.7839526854297656,0.8561285954278288,0.8392867762480787,0.8161070534917236,0.8330323274627327,0.763351599314765,0.691270942156959,0.621048135705176,0.5179581694465769,0.5109869077606577,0.5065263485478919,0.5058050646294809,0.5135938291771334,0.5076936367527942,0.4388985564591481,0.3772374614944205,0.3115174022341698,0.31536293985949904,0.39797845380615193,0.48469197082622006,0.5033295651786629,0.5445960796086791
